機構名稱,行政區,地址
邱世昌診所,63000110,臺北市士林區文林路７１８號
柯耳鼻喉科診所,63000110,臺北市士林區大東路１４４號
存德小兒科診所,63000110,臺北市士林區文林路460號(實際使用：1樓)
榮元外科診所,63000110,臺北市士林區延平北路五段１６２號(1樓)
蘇家醫科診所,63000110,臺北市士林區大北路２０號
鄭醫師診所,63000110,臺北市士林區延平北路五段120號1、2 樓
吳如壽診所,63000110,臺北市士林區中山北路六段３２２號(實際使用:1樓)
元順診所,63000110,臺北市士林區德行西路１０６號
惠周內兒科診所,63000110,臺北市士林區大北路９６號１樓
何啟?診所,63000110,臺北市士林區德行東路63號
陳剛朗耳鼻喉科診所,63000110,臺北市士林區大北路６４號
士林眼科診所,63000110,臺北市士林區文林路488之1號4樓
天母耳鼻喉科診所,63000110,臺北市士林區中山北路六段７４４號
徐光輝診所,63000110,臺北市士林區承德路四段１０巷８號
何叔芳小兒科診所,63000120,臺北市北投區石牌路2段90巷12號1樓
華榮診所,63000120,臺北市北投區承德路七段90號2、3樓
芯悅皮膚科診所,63000120,臺北市北投區石牌路1段57號(1、2樓)
光明診所,63000120,臺北市北投區石牌路2段99巷55號1、2樓
石牌李診所,63000120,臺北市北投區西安街一段二八一巷十五號
吉安診所,63000120,臺北市北投區西安街一段２８１巷１８號
洪耳鼻喉科診所,63000120,臺北市北投區中央南路一段43號
鄭素珠診所,63000120,臺北市北投區自強街一五四號
蔡賡禧婦產科診所,63000120,臺北市北投區石牌路一段72號
紀耳鼻喉科診所,63000120,臺北市北投區石牌路2段55號2樓.57號.57號2樓
怡鳴眼科診所,63000120,臺北市北投區中央北路一段一三六號一樓
大順耳鼻喉科診所,63000120,臺北市北投區中和街二三六號一樓
張智郁婦產科診所,63000120,臺北市北投區石牌路二段三三二之二號一樓
林文正耳鼻喉科診所,63000120,臺北市北投區明德路92號1樓
揚名皮膚科診所,63000120,臺北市北投區中央北路二段六六號
陳如芬眼科診所,63000120,臺北市北投區石牌路一段50號(1、2樓)
泓光診所,63000120,臺北市北投區立農街二段二八七號
蔡秉勳小兒科診所,63000120,臺北市北投區中和街二八一號一樓
陳獻明小兒科診所,63000120,臺北市北投區中央南路一段六十九號１樓
邱耳鼻喉科診所,63000120,臺北市北投區石牌路一段二十三號一、二樓
余世仁復健科診所,63000120,臺北市北投區中央北路一段十號一樓
李伯匯小兒科診所,63000120,臺北市北投區石牌路一段93號
祐民聯合診所,63000120,臺北市北投區中央南路一段207號1、2、3樓、211巷1、3號1、2、3樓、209號2、3樓
昱德聯合診所,63000120,臺北市北投區光明路１０２號
佳韻婦產科診所,63000120,臺北市北投區中央南路一段42號2樓
慈恩耳鼻喉科診所,63000120,臺北市北投區中央南路一段十三號
美麗新卓玉麗皮膚科診所,63000120,臺北市北投區東華街一段52號1樓，58號1樓
昱新眼科診所,63000120,臺北市北投區光明路一○四號一樓
孫劍鴻眼科診所,63000120,臺北市北投區東華街一段392號1樓
翰譽耳鼻喉科診所,63000120,臺北市北投區中央南路一段189號
家福診所,63000120,臺北市北投區實踐街13號
王景平眼科診所,63000120,臺北市北投區中央南路一段205號
劉明真皮膚科診所,63000120,臺北市北投區石牌路二段116號2樓
臺北市立聯合醫院附設北投門診部,63000120,臺北市北投區新市街30號5樓
和碩聯合科技股份有限公司附設醫務室,63000120,臺北市北投區立功街76號5樓
黃正宏診所,63000120,臺北市北投區西安街1段359號
依嘉美時尚診所,63000120,臺北市北投區光明路168號
宏恩兒科診所,63000120,臺北市北投區致遠一路2段99號
衡心診所,63000120,臺北市北投區光明路226號2樓
弘德診所,63000120,臺北市北投區雙全街64號1、2樓、66號1、2樓、68號1、2樓
崇德診所,63000120,臺北市北投區承德路七段310號1樓(含夾層)
李承鴻皮膚科診所,63000120,臺北市北投區西安街1段187號1樓、189號1樓、2樓、2樓之1
紀皮膚科診所,63000120,臺北市北投區石牌路2段55號2樓.57號.57號2樓
靚亮診所,63000120,臺北市北投區明德路312號(實際使用1樓、地下1樓)
黃浩魁小兒科診所,63000120,臺北市北投區中央北路一段168號
辰筠時尚診所,63000120,臺北市北投區裕民六路120號5樓C
陳柏宏親子診所,63000120,臺北市北投區明德路124號
陳信方小兒科診所,63000120,臺北市北投區明德路106號
奇岩身心診所,63000120,臺北市北投區中央南路一段191、193號
北投骨科診所,63000120,臺北市北投區中央南路一段176、178號
陽明診所,63000120,臺北市北投區石牌路一段166巷20號1、2樓及22號1、2樓。
慧捷診所,63000120,臺北市北投區中央北路三段59號
台北欣安耳鼻喉科診所,63000120,臺北市北投區石牌路一段152號
劉怜瑛眼科診所,63000120,臺北市北投區裕民六路126號
黃郁琳皮膚科診所,63000120,臺北市北投區中央北路1段42號
真漾美診所,63000120,臺北市北投區知行路282號(2樓)、284號(2樓)
倍視眼科診所,63000120,臺北市北投區西安街一段357號(實際使用:1樓)
晟幸診所,63000120,臺北市北投區石牌路一段71巷9弄19號1樓、19之1號(1樓)
石牌鄭身心醫學診所,63000120,臺北市北投區石牌路一段69號(實際使用:1、2樓)
和新診所,63000120,臺北市北投區中央北路1段2號(9樓、10樓)
鄭宇廷耳鼻喉科診所,63000120,臺北市北投區中央北路一段94號
川柳紀念外科診所,63000120,臺北市北投區裕民二路45號
榮陽安心診所,63000120,臺北市北投區自強街168號
如翊健康診所,63000120,臺北市北投區天母西路126號、128號、128之1號
旭康復健科診所,63000120,臺北市北投區石牌路一段40號(實際使用:1、2、3樓)
常哲診所,63000120,臺北市北投區明德路157之4號(實際使用:1樓)
北辰身心醫學診所,63000120,臺北市北投區光明路2巷9之3號1樓、9之3號2樓
臻心復健科診所,63000120,臺北市北投區東華街1段360號1樓、370號(1、2樓)、372號(1、2樓)及376號(1、2樓)
牛津眼科診所,63000120,臺北市北投區石牌路2段364號1樓及366號1樓
橙品耳鼻喉科診所,63000120,臺北市北投區自強街70號1樓
心樂是診所,63000120,臺北市北投區致遠一路2段105號1樓
天母力康診所,63000120,臺北市北投區明德路365號(教學研究綜合大樓3樓)
文遠診所,63000120,臺北市北投區石牌路2段346號(1、2樓)
和勤診所,63000120,臺北市北投區中央北路4段543號1樓
豪康診所,63000120,臺北市北投區中央南路一段57號2樓
石牌實和復健診所,63000120,臺北市北投區文林北路256號2樓、258號2樓、260號2樓及262號1樓
一耀診所,63000120,臺北市北投區文林北路186號1、2樓
莊其穆教授婦女醫學診所,63000120,臺北市北投區天母西路116號1樓及2樓
泰隆診所,63000120,臺北市北投區自強街一四一巷十九號
永安家庭醫學科診所,63000120,臺北市北投區中央北路一段172號(實際使用：一、二層)
宏德診所．,63000120,臺北市北投區尊賢街二七二號
鄭紹沂神經科診所,63000120,臺北市北投區石牌路一段54號、54號2樓及56號
長宏診所,63000120,臺北市北投區中央北路二段一二一號一樓
杏華診所,63000120,臺北市北投區知行路218號(實際使用:1樓)
清田婦產科家醫科診所,63000120,臺北市北投區中和街二六八號
張參雄診所,63000120,臺北市北投區光明路166號(1、2層)、166-1號(1、2、3層)、166-2號(2、3層)
台新診所,63000120,臺北市北投區光明路１４５號１樓
文林診所,63000120,臺北市北投區裕民六路120號2樓
萬泰診所,63000120,臺北市北投區中央北路二段五二號一樓
王志靈診所,63000120,臺北市北投區實踐街44號
惠康診所,63000120,臺北市北投區西安街二段113號(實際使用:1樓)
采新整形外科診所,63000120,臺北市北投區明德路114、116號2樓
王永良診所,63000120,臺北市北投區自強街九十四號
張晉豪診所,63000120,臺北市北投區中央南路一段155號
洪志淳皮膚科診所,63000120,臺北市北投區中央南路一段185號1樓
康田診所,63000120,臺北市北投區自強街76號
承新診所,63000120,臺北市北投區北投路二段11號
潔生診所,63000120,臺北市北投區石牌路二段321號
陳珀勳診所,63000120,臺北市北投區明德路85號
東成診所,63000100,臺北市內湖區民權東路六段495號２樓之1、之2，495號4樓
吳振光眼科診所,63000100,臺北市內湖區成功路四段四十二號三樓、五樓
立安診所,63000100,臺北市內湖區內湖路二段３６５號１樓
藍曾小兒科診所,63000100,臺北市內湖區東湖路１３２號
顏鳳麟婦產科診所,63000100,臺北市內湖區成功路四段28號2樓
汎美皮膚科診所,63000100,臺北市內湖區東湖路4號1樓
東湖眼科診所,63000100,臺北市內湖區東湖路137號
麗心診所,63000100,臺北市內湖區成功路四段2號3樓、6號3樓
東湖謝耳鼻喉科診所,63000100,臺北市內湖區東湖路148號
湖光皮膚專科診所,63000100,臺北市內湖區成功路4段59之1號3樓
林孟勳診所,63000100,臺北市內湖區成功路四段61巷32弄2號1樓
東湖皮膚專科診所,63000100,臺北市內湖區東湖路153號
成安耳鼻喉科診所,63000100,臺北市內湖區成功路四段61巷10號
薈安診所,63000100,臺北市內湖區江南街6號
成功復健科診所,63000100,臺北市內湖區成功路3段162之1號1樓、164號1樓、164之1號1樓、166之1號1樓
祐生復健科診所,63000100,臺北市內湖區康寧路三段54之7號、54之11號
紫陽復健科診所,63000100,臺北市內湖區文德路208巷8號1樓、地下一樓
加安耳鼻喉科診所,63000100,臺北市內湖區內湖路1段401號1樓
哈佛眼科診所,63000100,臺北市內湖區基湖路10巷66號1樓
誠康診所,63000100,臺北市內湖區內湖路一段585號
夏一新身心精神科診所,63000100,臺北市內湖區成功路三段143號4樓
焉醫師診所,63000100,臺北市內湖區內湖路2段21號1樓
晴安診所,63000100,臺北市內湖區內湖路一段709之1號
栩仕診所,63000100,臺北市內湖區文湖街88號3樓
內湖翰林眼科診所,63000100,臺北市內湖區成功路3段183號2樓
菁英診所,63000100,臺北市內湖區行忠路58號1、2樓
內湖大學眼科診所,63000100,臺北市內湖區文德路100號1、2樓
成功皮膚科診所,63000100,臺北市內湖區成功路3段162之1號1樓、164號1樓、164之1號1樓、166之1號1樓
林登山耳鼻喉科診所,63000100,臺北市內湖區文德路96號
仁弘耳鼻喉科診所,63000100,臺北市內湖區內湖路1段737巷50弄33號1樓
瑞成診所,63000100,臺北市內湖區瑞光路258巷31號7樓
瑞健診所,63000100,臺北市內湖區瑞光路258巷37號7樓
維仁診所,63000100,臺北市內湖區民權東路六段136巷4號
康樂診所,63000100,臺北市內湖區康樂街80號、82號、84號
杜耳鼻喉科診所,63000100,臺北市內湖區成功路四段222號
愛惟美診所,63000100,臺北市內湖區內湖路一段300號2樓之2、2樓之3
全心圓診所,63000100,臺北市內湖區瑞光路26巷36弄2號3樓及2之1號3樓
富康復健科診所,63000100,臺北市內湖區東湖路113巷15號
禾馨內湖婦幼診所,63000100,臺北市內湖區民權東路六段42號5樓(之1、之2、之3)、6樓(之1、之2、之3)
禾安耳鼻喉科診所,63000100,臺北市內湖區康寧路一段75號
連安診所,63000100,臺北市內湖區內湖區路一段619號及619號2樓
育睿診所,63000100,臺北市內湖區內湖路1段217巷35號1樓
詠盛診所,63000100,臺北市內湖區東湖路43巷3號
辰星皮膚專科診所,63000100,臺北市內湖區內湖路1段633號1樓及635號1樓
永長欣診所,63000100,臺北市內湖區行善路397號2樓
禾馨民權婦幼診所,63000100,臺北市內湖區民權東路六段42號2樓(之1、之2、之3)、3樓(之1、之2、之3)、4樓(之1、之2、之3)
適康復健科診所,63000100,臺北市內湖區文德路141、143號
晴渼皮膚專科診所,63000100,臺北市內湖區內湖路1段667巷3號1樓及5號1樓
榮欣骨科診所,63000100,臺北市內湖區內湖路一段617號1樓、2樓
湖欣診所,63000100,臺北市內湖區成功路四段327號
曜暘診所,63000100,臺北市內湖區民權東路六段123巷8號
康研診所,63000100,臺北市內湖區堤頂大道二段409號
新明診所,63000100,臺北市內湖區新明路386號
美特博霖健康管理診所,63000100,臺北市內湖區新湖一路88號5樓
林威廷身心精神科診所,63000100,臺北市內湖區東湖路10號
心力合診所,63000100,臺北市內湖區民權東路六段165、167、169、171號
陳德駿婦產科診所,63000100,臺北市內湖區文德路８號２樓
臺北市立聯合醫院附設內湖門診部,63000100,臺北市內湖區民權東路六段99號之1(1樓)
陳森豊診所,63000100,臺北市內湖區環山路一段２號１樓及２樓
王慶森診所,63000100,臺北市內湖區港墘路６5號
魏穀年診所,63000100,臺北市內湖區內湖路一段４０３號
康育診所,63000100,臺北市內湖區成功路三段189號2樓
宋小兒科診所,63000100,臺北市內湖區內湖路二段２５號
振興內兒科診所,63000100,臺北市內湖區成功路三段１９３號
東湖張耳鼻喉科診所,63000100,臺北市內湖區康寧路三段１６９號
鍾兆智婦產科診所,63000100,臺北市內湖區東湖路６５號１Ｆ，２Ｆ及地下室
雙湖診所,63000100,臺北市內湖區金龍路四十九號一樓
達美皮膚專科診所,63000100,臺北市內湖區成功路四段２２０號１樓至2樓
劉淦華診所,63000100,臺北市內湖區金龍路43號
施耳鼻喉科診所,63000100,臺北市內湖區東湖路127號1樓
成功眼科診所,63000100,臺北市內湖區成功路四段２８號４樓之２
德文復健科診所,63000100,臺北市內湖區成功路四段36號2樓
成功耳鼻喉科診所,63000100,臺北市內湖區成功路3段162之1號1樓、164號1樓、164之1號1樓、166之1號1樓
鴻文婦產科診所,63000100,臺北市內湖區成功路四段５２號２樓
國泰醫療財團法人內湖國泰診所,63000100,臺北市內湖區瑞光路337號(1、2、3、4樓)
思維診所,63000100,臺北市內湖區文德路25號
陽光活力診所,63000100,臺北市內湖區瑞光路500號1樓及502號2樓
維克多診所,63000100,臺北市內湖區行善路385號3樓之6
小禾馨民權小兒專科診所,63000100,臺北市內湖區行忠路191號
葫洲診所,63000100,臺北市內湖區康寧路三段35、37號
伊凡維納診所,63000100,臺北市內湖區金莊路26號3樓之2
禾馨眼科診所,63000100,臺北市內湖區行忠路195號1、2樓
戴念國骨科診所,63000100,臺北市內湖區行忠路57號5樓
麗康診所,63000100,臺北市內湖區金湖路362號
瑞康診所,63000100,臺北市內湖區江南街96巷3號
瑞華診所,63000100,臺北市內湖區民權東路6段123巷34弄30號1樓及151之1號1樓
恆新復健科診所,63000100,臺北市內湖區瑞光路337號(7樓)
展欣眼科診所,63000100,臺北市內湖區金湖路382號（1樓）
唯有健康診所,63000100,臺北市內湖區行善路116號(1樓)
全新圓診所,63000100,臺北市內湖區瑞光路26巷36弄2號2樓、2之1號2樓
維尚泌尿科診所,63000100,臺北市內湖區內湖路1段300號3樓之5
理真診所,63000100,臺北市內湖區金豐街16號(1樓)及18號(1樓)
奇樂三醫整合醫學診所,63000100,臺北市內湖區瑞光路337號(8樓)
紫陽診所,63000100,臺北市內湖區內湖路1段118號3樓
禾馨民權內科診所,63000100,臺北市內湖區民權東路6段40號(1樓含夾層)及42號1樓(含夾層)
瑞宏診所,63000100,臺北市內湖區瑞光路258巷31號8樓、33號8樓及35號8樓
內湖101健康管理診所,63000100,臺北市內湖區瑞光路337號(9樓及10樓)
內湖身心精神科診所,63000100,臺北市內湖區內湖路1段439號1樓
藝群內湖診所,63000100,臺北市內湖區成功路4段58號4樓
瑞佛健康管理診所,63000100,臺北市內湖區民權東路6段8號1、2樓(實際使用:2、3層)
雅斯翠診所,63000100,臺北市內湖區新湖二路87號1、2樓
書拉密美學診所,63000100,臺北市內湖區成功路4段57號3樓
永育醫療大湖診所,63000100,臺北市內湖區成功路4段366號(1、2樓)
鑫美光視光眼科診所,63000100,臺北市內湖區內湖路1段512號1樓
佳霖診所,63000100,臺北市內湖區東湖路147號2樓
未來醫檢臨床病理科專科診所,63000100,臺北市內湖區陽光街351號6樓
樂善診所,63000100,臺北市內湖區行善路260號(1樓)
禾馨內湖內科診所,63000100,臺北市內湖區行忠路189號(1樓含夾層)
力康復健科診所,63000100,臺北市內湖區內湖路1段358號2樓
高峰診所,63000100,臺北市內湖區內湖路2段39號1樓
雷文虎克精準健康診所,63000100,臺北市內湖區民善街219號5樓
抱抱心身醫學診所,63000100,臺北市內湖區文德路70號1樓及72號(1樓)
德威診所,63000100,臺北市內湖區內湖路1段667巷1號1樓
內湖全美診所,63000100,臺北市內湖區內湖路1段360巷2之1號1樓
保安診所,63000100,臺北市內湖區東湖路141之1號1、2樓
芮森醫學診所,63000100,臺北市內湖區新湖三路215號2樓
內湖美麗爾診所,63000100,臺北市內湖區瑞光路478巷22號1樓
馬丁健康管理診所,63000100,臺北市內湖區行忠路28巷1號1樓
宸諾i醫診所,63000100,臺北市內湖區石潭路65號7樓
美無極慕康診所,63000100,臺北市內湖區瑞光路60號6、7樓
丁大元診所,63000100,臺北市內湖區東湖路119巷49弄4號1樓
徐醫師診所,63000100,臺北市內湖區東湖路５３號
林永正診所,63000100,臺北市內湖區康樂街１３０號
秉信診所,63000100,臺北市內湖區成功路四段40號２樓
弘育診所,63000100,臺北市內湖區文德路２２巷９弄６４號
馬思特診所,63000100,臺北市內湖區成功路四段５３號
慈銨診所,63000100,臺北市內湖區五分街95號1樓
西湖安康診所,63000100,臺北市內湖區內湖路一段２８５巷６５弄１８號１樓
康寧診所,63000100,臺北市內湖區康寧路一段144號1樓
洪永祥診所,63000100,臺北市內湖區成功路三段6巷1號、1號2樓
文德耳鼻喉科診所,63000100,臺北市內湖區文德路32號
內湖長春診所,63000100,臺北市內湖區民權東路六段64號
弘康復健科診所,63000100,臺北市內湖區成功路五段八十一號一樓
大愛眼科診所,63000100,臺北市內湖區東湖路15號1樓
宏仁眼科診所,63000100,臺北市內湖區環山路一段2號
陳喬鴻眼科診所,63000100,臺北市內湖區內湖路一段300號3樓之2、3樓之3
魏之明小兒科診所,63000100,臺北市內湖區康寧路三段54之6號1樓
日新診所,63000100,臺北市內湖區成功路五段446號1樓
南港諾貝爾眼科診所,63000090,臺北市南港區忠孝東路五段980號(1、2樓)
天仁小兒科診所,63000090,臺北市南港區成福路21號
麗馨診所,63000090,臺北市南港區同德路84號
南港復健科診所,63000090,臺北市南港區南港路一段172號
友力耳鼻喉科診所,63000090,臺北市南港區中坡北路12號1樓
開馨診所,63000090,臺北市南港區南港路二段38巷6之1號
松展診所,63000090,臺北市南港區忠孝東路六段110巷18號
艾萊診所,63000090,臺北市南港區重陽路472之1號
稚顏美學診所,63000090,臺北市南港區重陽路461號9樓
荃威診所,63000090,臺北市南港區忠孝東路5段976號(實際營業地址:1、2層)
多田診所,63000090,臺北市南港區忠孝東路6段6號2樓之1
星源未來診所,63000090,臺北市南港區重陽路479號9樓
南港美麗爾診所,63000090,臺北市南港區忠孝東路5段978號2樓
廖內兒科診所,63000090,臺北市南港區忠孝東路七段６１７號
杏林內科小兒科診所,63000090,臺北市南港區研究院路一段２５號
佑誠診所,63000090,臺北市南港區研究院路二段27號1樓
蔣小兒科診所,63000090,臺北市南港區玉成街１６６巷３0號１樓
陳志鑫診所,63000090,臺北市南港區八德路四段８１２號
劉聖亞診所,63000090,臺北市南港區興華路８２號１樓
希文耳鼻喉科診所,63000090,臺北市南港區忠孝東路六段234號
興盛診所,63000090,臺北市南港區永吉路546、551號、中坡北路30巷16號2樓
義仁兒科診所,63000090,臺北市南港區玉成街138號1樓
永育醫療福德診所,63000090,臺北市南港區福德街320號1樓
天慈婦產科診所,63000090,臺北市南港區同德路３７號１樓
李文珍小兒科診所,63000090,臺北市南港區研究院路2段74號
天仁健康診所,63000090,臺北市南港區成福路21號
維康診所,63000090,臺北市南港區研究院路2段84巷1號1樓
優勢皮膚科診所,63000090,臺北市南港區玉成街140巷11弄2號
泓安耳鼻喉科診所,63000090,臺北市南港區興華路75號
奕賢骨科外科診所,63000090,臺北市南港區八德路四段774、776號
杏安診所,63000090,臺北市南港區同德路74號、76號
康禾診所,63000090,臺北市南港區忠孝東路七段551號
臺北市立聯合醫院附設南港門診部,63000090,臺北市南港區南港路1段360號1樓
黃家庭醫學科診所,63000090,臺北市南港區研究院路一段１６１號
翊群耳鼻喉科診所,63000090,臺北市南港區興東街29之1號
湯眼科診所,63000090,臺北市南港區研究院路一段１６９號１樓
隆美皮膚科診所,63000090,臺北市南港區忠孝東路七段6２1號
冠德耳鼻喉科診所,63000090,臺北市南港區研究院路一段１７號１樓
中研耳鼻喉科診所,63000090,臺北市南港區研究院路二段3之9號1樓
中坡耳鼻喉科診所,63000090,臺北市南港區中坡南路29號
陳勝吉診所,63000090,臺北市南港區研究院路一段115號1樓
吉盛興盛診所,63000090,臺北市南港區永吉路547號及中坡北路30巷12號2樓、3樓
慈慧內科眼科聯合診所,63000080,臺北市文山區羅斯福路五段264號
普仁診所,63000080,臺北市文山區興隆路四段１７１號
陳建業診所,63000080,臺北市文山區景文街86號(1樓、2樓)、107號6樓
林建輝小兒科診所,63000080,臺北市文山區興隆路二段７０號
瀚霖眼科診所,63000080,臺北市文山區興隆路二段６７號
景升診所,63000080,臺北市文山區興隆路二段９３之１號(實際營業事實為1樓及地下1樓）、95巷1號2樓、95巷3號2樓
葉洪小兒科診所,63000080,臺北市文山區興隆路三段二Ｏ二號一樓
洪佑承小兒專科診所,63000080,臺北市文山區興隆路四段64之2號
晉康復健科診所,63000080,臺北市文山區興隆路二段２２８之１號１樓
黃皮膚科診所,63000080,臺北市文山區興隆路三段７９巷５號１及２樓
春林復健科診所,63000080,臺北市文山區木新路三段229號
目欣眼科診所,63000080,臺北市文山區木新路二段１２０號
官世英診所,63000080,臺北市文山區景興路四十五號
平安耳鼻喉科診所,63000080,臺北市文山區木新路三段１０６號１樓
許至文耳鼻喉科診所,63000080,臺北市文山區指南路一段2號
高鳴傑 眼科診所,63000080,臺北市文山區木新路三段223號
屈銘軒小兒科診所,63000080,臺北市文山區興隆路二段301巷4-2號
興隆診所,63000080,臺北市文山區興隆路三段一一二巷九號一樓、地下一樓
漂亮101皮膚科診所,63000080,臺北市文山區景美街20號2樓
長欣婦產科診所,63000080,臺北市文山區興隆路四段六十號一樓
黃偉志小兒科診所,63000080,臺北市文山區萬慶街12號1樓
世誠耳鼻喉科診所,63000080,臺北市文山區忠順街一段107號1樓
臺北市立聯合醫院附設政大門診部,63000080,臺北市文山區指南路二段117號
臺灣警察專科學校醫務室,63000080,臺北市文山區興隆路三段153號
佳鴻診所,63000080,臺北市文山區羅斯福路6段256號1樓
誠心身心醫學診所,63000080,臺北市文山區羅斯福路6段138號1樓
欣成診所,63000080,臺北市文山區辛亥路4段128之1號3樓
蘇黎世診所,63000080,臺北市文山區興隆路3段28號(1樓、2樓)
莊豐賓泌尿科診所,63000080,臺北市文山區興隆路2段224之4號1樓及地下1樓
文山上明眼科診所,63000080,臺北市文山區興隆路2段198號(1樓)、196號2樓之1
究美診所,63000080,臺北市文山區興隆路3段76號5樓之3
萬隆力康復健科診所,63000080,臺北市文山區羅斯福路5段127號2樓、129號2樓
山林診所,63000080,臺北市文山區羅斯福路6段407號2樓、2樓之1
瑞杏診所,63000080,臺北市文山區羅斯福路六段１５９巷１弄１２號1、2樓
健誠診所,63000080,臺北市文山區木新路三段１２４號１樓
吳錫賢診所,63000080,臺北市文山區木新路三段２０８號１樓
徐文治診所,63000080,臺北市文山區木新路三段２４９號１樓
陳啟義眼科診所,63000080,臺北市文山區興隆路三段204號１樓
德安小兒科診所,63000080,臺北市文山區興隆路四段６－１０號
欣民診所,63000080,臺北市文山區保儀路37號
慈幼診所,63000080,臺北市文山區指南路二段二十一號一樓
林醫師診所,63000080,臺北市文山區景興路１４５號
景福眼科診所,63000080,臺北市文山區羅斯福路六段318號
瑞萱診所,63000080,臺北市文山區景華街一二四號
徐慧玲診所,63000080,臺北市文山區興隆路四段97號
震杰小兒科診所,63000080,臺北市文山區景興路129號1樓
愛文診所,63000080,臺北市文山區木柵路4段141號1樓及143號1樓
李信成眼科診所,63000080,臺北市文山區興隆路四段54之7號1樓
景安診所,63000080,臺北市文山區羅斯福路六段136號2樓
房國堂小兒專科診所,63000080,臺北市文山區木新路二段269號
定安診所,63000080,臺北市文山區景興路165號(實際營業為第一層)
林正豐診所,63000080,臺北市文山區保儀路25號
文山復健科診所,63000080,臺北市文山區興隆路三段207之4號、207之5號
聯恩診所,63000080,臺北市文山區木柵路2段155號1樓
王令時內科診所,63000080,臺北市文山區興隆路二段200號
林坤霖耳鼻喉科診所,63000080,臺北市文山區羅斯福路六段14號
東翰診所,63000080,臺北市文山區興隆路二段139號
合康復健科診所,63000080,臺北市文山區興隆路四段217號(實際營業場所1樓、2樓)
邱成湦皮膚專科診所,63000080,臺北市文山區興隆路4段163號(1樓及夾層)、163之1號(1樓及夾層)
秀明診所,63000080,臺北市文山區秀明路2段22號
秀心診所,63000080,臺北市文山區保儀路26巷1號2樓之1
王家庭醫學科診所,63000080,臺北市文山區萬安街9號(實際使用第一層)
木柵身心診所,63000080,臺北市文山區辛亥路四段246號
芳馨診所,63000080,臺北市文山區興隆路二段62號
德康耳鼻喉科診所,63000080,臺北市文山區羅斯福路六段260號
健鑫診所,63000080,臺北市文山區忠順街一段28號
樂群耳鼻喉科家醫科診所,63000080,臺北市文山區木新路三段202號
仁荔健康診所,63000080,臺北市文山區興隆路一段258號
旭明眼科診所,63000080,臺北市文山區景興路203號
璟美眼科診所,63000080,臺北市文山區羅斯福路6段292號
慶如診所,63000080,臺北市文山區萬慶街18號2樓
風寀時尚診所,63000080,臺北市文山區羅斯福路六段236號(實際營業地址：1樓及夾層)
大豐耳鼻喉科診所,63000080,臺北市文山區木新路三段220號
明瀚骨科診所,63000080,臺北市文山區保儀路58號(實際營業地址：1樓及第1層夾層)
和沛身心醫學診所,63000080,臺北市文山區羅斯福路五段232號
愛文婦產科診所,63000080,臺北市文山區木柵路4段141號1樓及143號1樓
黃兆宜曙光診所,63000080,臺北市文山區景文街1號3樓
順欣診所,63000080,臺北市文山區木柵路3段112號(實際營業地址：一層、二層)
夏安皮膚專科診所,63000080,臺北市文山區興隆路3段26號(1樓、2樓)
仁耀診所,63000080,臺北市文山區興隆路一段２７３號
保順診所,63000080,臺北市文山區木新路二段２０６號
楊向榮耳鼻喉科診所,63000080,臺北市文山區羅斯福路五段２２３號
興隆李內兒科診所,63000080,臺北市文山區興隆路一段１２號
景美蔡登元婦產科診所,63000080,臺北市文山區興隆路二段１８９號
李聯合診所,63000080,臺北市文山區羅斯福路五段１７０巷１－３號２樓
興隆內科小兒科診所,63000080,臺北市文山區興隆路二段１７號
泓仁診所,63000080,臺北市文山區木新路二段２７３號
澤文診所,63000080,臺北市文山區興隆路四段１３３號１樓
